編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWQMLLMLHKFFBF48CA,,21.04,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPWQMLLMLHKFFBF48CA,,51.73,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPSRMLLMLHKFFBF18CA,,63.93,見其他登記事項,鋼筋混凝土造,104年1月14日,015,十層
RPSRMLLMLHKFFBF18CA,,11.99,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPSRMLLMLHKFFBF18CA,,37.54,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPTRMLLMLHKFFBF28CA,,78.87,見其他登記事項,鋼筋混凝土造,104年1月14日,015,四層
RPTRMLLMLHKFFBF28CA,,14.79,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPTRMLLMLHKFFBF28CA,,41.93,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPURMLLMLHKFFBF38CA,,78.87,見其他登記事項,鋼筋混凝土造,104年1月14日,015,十二層
RPURMLLMLHKFFBF38CA,,14.79,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPURMLLMLHKFFBF38CA,,41.93,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPVRMLLMLHKFFBF48CA,,83.79,見其他登記事項,鋼筋混凝土造,104年1月14日,015,五層
RPVRMLLMLHKFFBF48CA,,15.72,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPVRMLLMLHKFFBF48CA,,40.79,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPWRMLLMLHKFFBF58CA,,58.81,見其他登記事項,鋼筋混凝土造,104年1月14日,015,八層
RPWRMLLMLHKFFBF58CA,,11.03,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPWRMLLMLHKFFBF58CA,,36.03,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPOSMLLMLHKFFBF87CA,,53.36,見其他登記事項,鋼筋混凝土造,104年1月14日,015,十層
RPOSMLLMLHKFFBF87CA,,10.01,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPOSMLLMLHKFFBF87CA,,31.85,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPTSMLLMLHKFFBF38CA,,53.36,見其他登記事項,鋼筋混凝土造,104年1月14日,015,十四層
RPTSMLLMLHKFFBF38CA,,10.01,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPTSMLLMLHKFFBF38CA,,34.43,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPXSMLLMLHKFFBF78CA,,78.87,見其他登記事項,鋼筋混凝土造,104年1月14日,015,五層
RPXSMLLMLHKFFBF78CA,,23.91,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPXSMLLMLHKFFBF78CA,,14.07,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPUTMLLMLHKFFBF58CA,,63.93,見其他登記事項,鋼筋混凝土造,104年1月14日,015,三層
RPUTMLLMLHKFFBF58CA,,38.12,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPUTMLLMLHKFFBF58CA,,11.41,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPPUMLLMLHKFFBF18CA,,53.36,見其他登記事項,鋼筋混凝土造,104年1月14日,015,五層
RPPUMLLMLHKFFBF18CA,,9.52,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPPUMLLMLHKFFBF18CA,,34.92,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPTUMLLMLHKFFBF58CA,,58.81,見其他登記事項,鋼筋混凝土造,104年1月14日,015,五層
RPTUMLLMLHKFFBF58CA,,10.50,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPTUMLLMLHKFFBF58CA,,36.57,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPUUMLLMLHKFFBF68CA,,223.52,見其他登記事項,鋼筋混凝土造,103年11月20日,019,十五層
RPUUMLLMLHKFFBF68CA,,117.51,見其他登記事項,鋼筋混凝土造,103年11月20日,019
RPUUMLLMLHKFFBF68CA,,43.66,見其他登記事項,鋼筋混凝土造,103年11月20日,019
RPWUMLLMLHKFFBF88CA,,223.64,見其他登記事項,鋼筋混凝土造,103年11月20日,019,九層
RPWUMLLMLHKFFBF88CA,,117.51,見其他登記事項,鋼筋混凝土造,103年11月20日,019
RPWUMLLMLHKFFBF88CA,,43.69,見其他登記事項,鋼筋混凝土造,103年11月20日,019
RPXUMLLMLHKFFBF98CA,,63.93,見其他登記事項,鋼筋混凝土造,104年1月14日,015,七層
RPXUMLLMLHKFFBF98CA,,11.99,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPXUMLLMLHKFFBF98CA,,37.54,見其他登記事項,鋼筋混凝土造,104年1月14日,015
RPQPMLLJMHKFFBF57CA,6,64.06,住家用,鋼筋混凝土造,97年9月23日,014,五層
RPQPMLLJMHKFFBF57CA,6,15.04,共有部分,鋼筋混凝土造,97年9月23日,014
RPQPMLLJMHKFFBF57CA,6,41.38,共有部分,鋼筋混凝土造,97年9月23日,014
RPUPMLTJMHKFFBF78CA,1,84.90,見其他登記事項,鋼筋混凝土造,103年4月29日,007,五層
RPUPMLTJMHKFFBF78CA,1,14.69,見其他登記事項,鋼筋混凝土造,103年4月29日,007
RPUPMLTJMHKFFBF78CA,1,51.86,見其他登記事項,鋼筋混凝土造,103年4月29日,007
RPWOMLSKLHKFFCF88CA,15,115.60,住家用,鋼筋混凝土造,89年3月29日,005,一層
RPWOMLSKLHKFFCF88CA,15,9.47,共有部分,鋼筋混凝土造,89年3月29日,005
RPPPMLSKLHKFFCF28CA,23,27.88,商業用,鋼筋混凝土造,81年1月6日,007,一層
RPPPMLSKLHKFFCF28CA,23,7.06,共有部分,鋼筋混凝土造,81年1月6日,007
RPVOMLTKLHKFFCF88CA,19,126.10,住家用,鋼筋混凝土造,84年9月8日,013,二層
RPVOMLTKLHKFFCF88CA,19,12.76,共有部分,鋼筋混凝土造,84年9月8日,013
RPSOMLTKLHKFFCF58CA,27,6.94,共有部分,鋼筋混凝土造,76年11月6日,004
RPSOMLTKLHKFFCF58CA,27,93.02,住家用,鋼筋混凝土造,76年11月6日,004,二層
RPRNMLPLLHKFFCF08CA,18,62.04,住家用,鋼筋混凝土造,86年1月10日,009,六層
RPRNMLPLLHKFFCF08CA,18,14.09,共有部分,鋼筋混凝土造,86年1月10日,009
RPRNMLPLLHKFFCF08CA,18,15.81,共有部分,鋼筋混凝土造,86年1月10日,009
RPXOMLPLLHKFFCF78CA,1,85.33,住家用,鋼筋混凝土造,102年11月8日,008,八層
RPXOMLPLLHKFFCF78CA,1,14.06,見其他登記事項,鋼筋混凝土造,102年11月8日,008
RPXOMLPLLHKFFCF78CA,1,4.15,見其他登記事項,鋼筋混凝土造,102年11月8日,008
RPXOMLPLLHKFFCF78CA,1,50.16,見其他登記事項,鋼筋混凝土造,102年11月8日,008
RPWPMLPLLHKFFCF78CA,26,157.33,工業用,鋼筋混凝土造,77年11月19日,007,二層
RPWPMLPLLHKFFCF78CA,26,34.69,共有部分,鋼筋混凝土造,77年11月19日,007
RPUNMLRKLHKFFDF58CA,4,57.86,住家用,鋼筋混凝土造,100年2月25日,010,七層
RPUNMLRKLHKFFDF58CA,4,32.74,見其他登記事項,鋼筋混凝土造,100年2月25日,010
RPUNMLRKLHKFFDF58CA,4,8.89,見其他登記事項,鋼筋混凝土造,100年2月25日,010
RPTOMLKLLHKFFDF97CA,33,206.94,住家用,加強磚造,70年11月26日,002,一層 二層
RPRNMLRKLHKFFEF38CA,19,36.13,住家用,鋼筋混凝土造,85年5月29日,016,二層
RPRNMLRKLHKFFEF38CA,19,5.55,共有部份,鋼筋混凝土造,85年5月29日,016
RPRNMLRKLHKFFEF38CA,19,.20,共有部份,鋼筋混凝土造,85年5月28日,007
RPUNMLRKLHKFFEF68CA,19,35.47,住家用,鋼筋混凝土造,85年5月29日,016,十三層
RPUNMLRKLHKFFEF68CA,19,5.58,共有部份,鋼筋混凝土造,85年5月29日,016
RPUNMLRKLHKFFEF68CA,19,.20,共有部份,鋼筋混凝土造,85年5月28日,007
RPQNMLSKLHKFFEF38CA,20,66.24,商業用,鋼筋混凝土造,84年1月17日,012,一層
RPQNMLSKLHKFFEF38CA,20,41.49,共有部份,鋼筋混凝土造,84年1月17日,012
RPQNMLSKLHKFFEF38CA,20,14.55,共有部份,鋼筋混凝土造,84年1月17日,012
RPVNMLSKLHKFFEF88CA,5,156.35,住家用,鋼筋混凝土造,99年6月15日,013,四層
RPVNMLSKLHKFFEF88CA,5,65.43,見其他登記事項,鋼筋混凝土造,99年6月15日,014
RPVNMLSKLHKFFEF88CA,5,32.46,停車空間,鋼筋混凝土造,99年6月15日,014,地下三層
RPVNMLSKLHKFFEF88CA,5,2.90,見其他登記事項,鋼筋混凝土造,99年6月15日,014
RPWPMLSKLHKFFEF56CA,,82.77,住家用,鋼筋混凝土造,103年10月24日,015,十層
RPWPMLSKLHKFFEF56CA,,16.43,見其他登記事項,鋼筋混凝土造,103年10月24日,015
RPWPMLSKLHKFFEF56CA,,50.21,見其他登記事項,鋼筋混凝土造,103年10月24日,015
RPUNMLTKLHKFFEF88CA,6,33.85,住家用,鋼筋混凝土造,98年2月18日,022,六層
RPUNMLTKLHKFFEF88CA,6,14.35,共有部份,鋼筋混凝土造,98年2月18日,022
RPSNMLOLLHKFFEF28CA,3,96.17,住家用,鋼筋混凝土造,101年5月31日,015,八層
RPSNMLOLLHKFFEF28CA,3,71.27,見其他登記事項,鋼筋混凝土造,101年5月31日,015
RPVNMLPLLHKFFEF68CA,8,49.22,見其他登記事項,鋼筋混凝土造,96年1月17日,011,四層
RPVNMLPLLHKFFEF68CA,8,10.96,共有部份,鋼筋混凝土造,96年1月17日,011
RPVNMLPLLHKFFEF68CA,8,10.44,共有部份,鋼筋混凝土造,96年1月17日,011
RPSNMLRLLHKFFEF58CA,12,60.41,住家用,鋼筋混凝土造,91年8月27日,006,三層
RPSNMLRLLHKFFEF58CA,12,15.70,共有部份,鋼筋混凝土造,91年8月27日,006
RPTOMLRKLHKFFGF88CA,33,85.00,住家用,鋼筋混凝土造,70年12月30日,005,一層
RPRNMLTKLHKFFGF78CA,16,93.32,住家用,鋼筋混凝土造,88年2月6日,007,六層
RPRNMLTKLHKFFGF78CA,16,42.06,共有部份,鋼筋混凝土造,88年2月6日,007
RPXNMLOLLHKFFGF98CA,23,142.72,工商用,鋼筋混凝土造,81年1月18日,010,四層
RPXNMLOLLHKFFGF98CA,23,11.29,共有部分,鋼筋混凝土造,81年1月18日,010
RPXNMLOLLHKFFGF98CA,23,27.39,共有部分,鋼筋混凝土造,81年1月18日,010
RPXNMLOLLHKFFGF98CA,23,30.16,見其他登記事項,鋼筋混凝土造,81年1月18日,010,地下三層
RPXNMLOLLHKFFGF98CA,23,.26,共有部分,鋼筋混凝土造,81年1月18日,010
RPXNMLOLLHKFFGF98CA,23,.11,共有部分,鋼筋混凝土造,81年1月18日,010
RPXNMLOLLHKFFGF98CA,23,.19,共有部分,鋼筋混凝土造,81年1月18日,010
RPXNMLOLLHKFFGF98CA,23,.19,共有部分,鋼筋混凝土造,81年1月18日,010
RPXNMLOLLHKFFGF98CA,23,.14,共有部分,鋼筋混凝土造,81年1月18日,010
RPSNMLKMLHKFFGF18CA,6,142.86,住家用,鋼筋混凝土造,98年4月15日,012,四層
RPSNMLKMLHKFFGF18CA,6,88.67,共有部分,鋼筋混凝土造,98年4月15日,012
