編號,車位類別,車位價格,車位面積平方公尺
RPUOMLKMLHKFFFH58CA,坡道平面,1000000,29.37
RPVOMLKMLHKFFFH68CA,坡道平面,0,
RPVOMLKMLHKFFFH68CA,坡道平面,0,
RPWOMLKMLHKFFFH78CA,坡道平面,0,
RPWOMLKMLHKFFFH78CA,坡道平面,0,
RPWNMLLJMHKFFFH58CA,坡道平面,0,
RPWNMLLJMHKFFFH58CA,坡道平面,0,
RPXNMLLJMHKFFFH68CA,坡道平面,0,
RPOPMLKMLHKFFFH08CA,坡道平面,0,
RPOOMLMJMHKFFFH97CA,坡道平面,0,32.20
RPPNMLLJMHKFFFH87CA,坡道平面,0,
RPPOMLKLLHKFFGH08CA,坡道平面,0,16.32
RPTNMLOKMHKFFFH68CA,坡道平面,1050000,27.54
RPVOMLKMLHKFFGH78CA,坡道平面,0,24.66
RPPOMLOLLHKFFGH48CA,坡道平面,1150000,31.19
RPROMLOLLHKFFGH68CA,坡道平面,1150000,31.19
RPOOMLLMLHKFFGH18CA,坡道平面,1100000,30.21
RPRNMLRLLHKFFEH78DA,坡道平面,0,
RPPNMLQLLHKFFFH58DA,坡道平面,0,
RPPOMLRKMHKFFGH98EA,坡道平面,0,
RPVNMLKLMHKFFAH28EA,坡道平面,0,32.26
RPRNMLKMLHKFFGH38DA,坡道機械,0,13.48
RPUOMLNLLHKFFCH58DA,坡道平面,0,
RPPOMLRLLHKFFCH48DA,坡道平面,0,
RPPOMLRLLHKFFCH48DA,坡道平面,0,
RPOOMLOLLHKFFBH97DA,一樓平面,0,
RPPOMLOLLHKFFBH08DA,坡道平面,0,
RPXOMLKMLHKFFAH48DA,坡道平面,0,
RPQNMLRLLHKFFAH28DA,坡道平面,0,
RPTNMLTJMHKFFGH56CA,坡道平面,0,
RPSOMLOLLHKFFGH78CA,坡道平面,1150000,31.19
RPXPMLOLLHKFFGH76CA,坡道平面,0,
RPRNMLPKMHKFFFH58CA,坡道平面,590000,29.69
RPXNMLNKMHKFFEH88CA,坡道平面,0,
RPUNMLQLLHKFFEH88CA,坡道平面,0,31.19
RPSNMLPLLHKFFEH58CA,坡道平面,0,33.43
RPPNMLKMLHKFFEH87CA,坡道平面,0,
RPUNMLLJMHKFFEH28CA,坡道平面,0,
RPRNMLNKMHKFFEH28CA,坡道平面,0,30.08
RPTNMLLJMHKFFDH08CA,坡道平面,0,
RPSRMLMJMHKFFBH28CA,坡道平面,0,28.23
RPURMLMJMHKFFBH48CA,坡道平面,0,28.23
RPVRMLMJMHKFFBH58CA,坡道平面,0,28.23
RPWNMLLJMHKFFBH18CA,坡道平面,0,
RPRRMLOLMHKFFBH58CA,坡道平面,0,
RPPQMLKKMHKFFBH77CA,坡道平面,0,
RPTPMLPKMHKFFBH58CA,坡道平面,0,
RPTQMLLMLHKFFBH38CA,坡道平面,0,
RPSOMLKMLHKFFBH97CA,坡道平面,0,38.11
RPPNMLRLLHKFFBH18CA,坡道平面,0,24.00
RPXOMLRLLHKFFBH09CA,坡道平面,0,
RPXPMLRLLHKFFBH56CA,坡道平面,0,26.32
RPWQMLLLMHKFFAH58CA,坡道平面,1150000,31.24
RPXQMLLLMHKFFAH68CA,坡道平面,0,31.24
RPXQMLLLMHKFFAH68CA,坡道平面,0,31.24
RPVPMLKKMHKFFAH18CA,坡道平面,1700000,28.82
RPPNMLPKMHKFFAH87CA,坡道平面,1450000,40.08
RPPOMLKMLHKFFAH57CA,坡道平面,0,
RPROMLRLLHKFFAH38CA,坡道平面,1400000,33.87
RPVQMLRLLHKFFAH98CA,坡道平面,1800000,33.87
RPXRMLLJMHKFFAH58CA,坡道平面,0,24.14
RPXRMLLJMHKFFAH58CA,坡道平面,0,24.14
RPXRMLLJMHKFFAH58CA,坡道平面,0,24.14
RPPPMLLJMHKFFAH57CA,坡道平面,0,38.75
RPTNMLRLLHKFFAH48CA,坡道平面,0,19.74
RPRNMLPLLHKFFAH08CA,坡道平面,1800000,23.39
