"縣市","鄉鎮市區","交易標的","土地區段位置或建物區門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價每平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","lat","lon"
"臺北市","內湖區","房地(土地+建物)+車位","臺北市內湖區內湖路一段91巷45號",14.48,"住",NA,NA,10402,"土地1建物1車位1","六層",11,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",921205,80.38,1,1,1,"有","有",13400000,166708,"坡道機械",19.07,0,25.086,121.56
"臺北市","中山區","房地(土地+建物)+車位","臺北市中山區明水路645號",11.4,"商",NA,NA,10402,"土地1建物1車位1","二層",9,"套房(1房1廳1衛)","商業用","鋼筋混凝土造",960503,61.65,1,1,1,"有","有",13200000,214077,"坡道機械",14.65,0,25.083,121.55
"臺北市","內湖區","房地(土地+建物)+車位","臺北市內湖區南京東路六段255號",50.53,"住",NA,NA,10402,"土地1建物1車位2","十層",18,"住宅大樓(11層含以上有電梯)","住家用","鋼骨鋼筋混凝土造",1011226,366.94,3,2,3,"有","有",1e+08,272524,"坡道平面",77.28,0,25.058,121.58
"臺北市","中山區","房地(土地+建物)","臺北市中山區農安街45號",19.15,"商",NA,NA,10402,"土地1建物1車位0","五層",8,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",631204,124.83,3,1,1,"有","有",12900000,103341,"",0,0,25.064,121.52
"臺北市","松山區","房地(土地+建物)","臺北市松山區塔悠路315號",8.8,"住",NA,NA,10402,"土地1建物1車位0","三層",4,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",821021,46.22,1,1,1,"有","無",8e+06,173085,"",0,0,25.061,121.56
"臺北市","南港區","房地(土地+建物)+車位","臺北市南港區重陽路125巷36弄15號",19.87,"住",NA,NA,10402,"土地1建物1車位1","二層",8,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",970122,94.8,1,2,1,"有","有",1.5e+07,158228,"坡道機械",0,0,25.057,121.59
"臺北市","松山區","土地","",5.92,"住",NA,NA,10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1974700,333564,"",0,0,NA,NA
"臺北市","南港區","房地(土地+建物)","臺北市南港區福德街373巷45號",21.15,"住",NA,NA,10403,"土地1建物1車位0","九層",16,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",870521,127.97,3,2,1,"有","有",17200000,134407,"",0,0,25.038,121.59
"臺北市","信義區","房地(土地+建物)","臺北市信義區信安街95巷15號",7.98,"住",NA,NA,10401,"土地1建物1車位0","三層",7,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",800710,55.45,1,1,1,"有","無",8800000,158702,"",0,0,25.025,121.55
"臺北市","信義區","土地","",2.47,"其他",NA,NA,10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",10000,4049,"",0,0,NA,NA
"臺北市","信義區","土地","",12.24,"其他",NA,NA,10403,"土地2建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",3300000,269608,"",0,0,NA,NA
"臺北市","松山區","車位","臺北市松山區南京東路五段225號",0.42,"其他",NA,NA,10403,"土地0建物0車位1","一層",18,"其他","見其他登記事項","見其他登記事項",980331,24.91,0,0,0,"有","有",3250000,NA,"坡道平面",24.91,3250000,25.051,121.56
"臺北市","松山區","車位","臺北市松山區寧安街68巷15號",0.04,"商",NA,NA,10403,"土地0建物0車位1","一層",15,"其他","見其他登記事項","鋼骨鋼筋混凝土造",990831,2.38,0,0,0,"有","有",1200000,NA,"塔式車位",2.37,1200000,25.051,121.55
"臺北市","南港區","房地(土地+建物)+車位","臺北市南港區東新街118巷75號",21.02,"住",NA,NA,10403,"土地3建物1車位1","九層",11,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1010314,130.09,3,2,2,"有","有",2.6e+07,199862,"坡道平面",31.42,0,25.046,121.58
"臺北市","士林區","房地(土地+建物)","臺北市士林區忠義街45號",17.6,"住",NA,NA,10403,"土地1建物1車位0","一層",5,"店面(店鋪)","商業用","鋼筋混凝土造",730615,109.48,4,1,2,"有","無",2.9e+07,264889,"",0,0,25.105,121.53
"臺北市","士林區","房地(土地+建物)","臺北市士林區延平北路五段285巷45號",30.84,"住",NA,NA,10402,"土地1建物1車位0","三層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",720211,114.37,3,2,2,"有","無",13450000,117601,"",0,0,25.085,121.5
"臺北市","北投區","房地(土地+建物)","臺北市北投區大度路三段270巷75號",10.45,"其他",NA,NA,10403,"土地1建物1車位0","七層",19,"辦公商業大樓","見其他登記事項","鋼筋混凝土造",1010217,59.52,0,0,0,"無","有",9880008,165995,"",0,0,25.122,121.46
"臺北市","北投區","房地(土地+建物)","臺北市北投區大同街225號",16.8,"住",NA,NA,10402,"土地1建物1車位0","三層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",661121,79.75,2,2,1,"有","無",8700000,109091,"",0,0,25.138,121.49
"臺北市","士林區","房地(土地+建物)","臺北市士林區德行東路109巷102弄15號",24.12,"住",NA,NA,10401,"土地1建物1車位0","四層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730629,114.37,3,2,2,"有","無",16500000,144269,"",0,0,25.11,121.52
"臺北市","士林區","房地(土地+建物)","臺北市士林區華齡街17巷28弄15號",17.5,"住",NA,NA,10312,"土地1建物1車位0","二層",4,"公寓(5樓含以下無電梯)","住家用","加強磚造",590325,51.59,3,2,2,"有","無",3379350,65504,"",0,0,25.083,121.51
"臺北市","北投區","房地(土地+建物)","臺北市北投區奇岩路45號",26.51,"住",NA,NA,10403,"土地2建物2車位0","一層",5,"公寓(5樓含以下無電梯)","商業用","鋼筋混凝土造",740913,95.49,4,2,2,"有","有",10750000,112577,"",0,0,25.13,121.5
"臺北市","士林區","房地(土地+建物)","臺北市士林區福華路165號",28.34,"住",NA,NA,10403,"土地1建物1車位0","七層",7,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",730529,142.77,3,1,1,"有","有",11050000,77397,"",0,0,25.104,121.52
"臺北市","北投區","房地(土地+建物)","臺北市北投區中和街45號",10.32,"商",NA,NA,10403,"土地1建物1車位0","五層，陽台",11,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",650914,108.94,3,1,1,"有","有",4e+06,36717,"",0,0,25.138,121.5
"臺北市","士林區","房地(土地+建物)+車位","臺北市士林區忠誠路二段105號",21.04,"住",NA,NA,10402,"土地1建物1車位1","十層",14,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",741205,177.99,4,2,2,"有","有",36800000,206753,"坡道平面",30.18,0,25.112,121.53
"臺北市","北投區","房地(土地+建物)","臺北市北投區石牌路二段90巷15號",20.5,"商",NA,NA,10403,"土地2建物1車位0","三層，陽台",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",651125,73.88,3,2,1,"有","無",12660000,171359,"",0,0,25.117,121.51
"臺北市","北投區","房地(土地+建物)+車位","臺北市北投區崗山路8巷15號",30.95,"住",NA,NA,10402,"土地1建物1車位2","十一層",12,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",961214,187.04,3,2,2,"有","有",20780000,111099,"坡道機械",0,0,25.14,121.48
"臺北市","士林區","房地(土地+建物)","臺北市士林區至善路二段105號",69.98,"其他",NA,NA,10402,"土地1建物1車位0","三層",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750902,91.69,3,2,2,"有","有",13980000,152470,"",0,0,25.098,121.54
"臺北市","士林區","房地(土地+建物)","臺北市士林區中正路615號",34.8,"住",NA,NA,10403,"土地1建物1車位0","四層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",691029,114.6,3,1,2,"有","無",1.3e+07,113438,"",0,0,25.086,121.5
"臺北市","大安區","房地(土地+建物)","臺北市大安區樂利路45號",22.67,"住",NA,NA,10401,"土地1建物1車位0","六層",7,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",700410,124.73,4,2,2,"有","有",30650000,245731,"",0,0,25.026,121.55
"臺北市","大安區","房地(土地+建物)","臺北市大安區復興南路二段165號",34.25,"商",NA,NA,10312,"土地1建物1車位0","二層",4,"公寓(5樓含以下無電梯)","","加強磚造",NA,113.07,3,2,2,"有","無",4e+07,353763,"",0,0,25.027,121.54
"臺北市","大安區","房地(土地+建物)","臺北市大安區通化街171巷45號",35.5,"住",NA,NA,10402,"土地1建物1車位0","一層",4,"公寓(5樓含以下無電梯)","","鋼筋混凝土造",NA,94.23,3,2,2,"有","無",1.3e+07,137960,"",0,0,25.027,121.55
"臺北市","大安區","房地(土地+建物)","臺北市大安區基隆路二段195號",3.02,"商",NA,NA,10403,"土地1建物1車位0","八層",14,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",980109,35.2,1,1,1,"有","有",11250000,319602,"",0,0,25.024,121.55
"臺北市","大同區","房地(土地+建物)","臺北市大同區歸綏街135號",19.71,"商",NA,NA,10401,"土地1建物1車位0","六層",10,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",1010809,129.43,3,2,2,"有","有",2.5e+07,193155,"",0,0,25.058,121.51
"臺北市","內湖區","房地(土地+建物)+車位","臺北市內湖區康寧路三段70巷75號",39.83,"住",NA,NA,10403,"土地3建物1車位1","十層",12,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",960710,162.72,3,2,2,"有","有",3.3e+07,202802,"坡道平面",20.14,0,25.067,121.6
"臺北市","內湖區","房地(土地+建物)","臺北市內湖區大湖街80165號",60.43,"住",NA,NA,10402,"土地3建物1車位0","全",2,"透天厝","住家用","鋼筋混凝土造",640428,68.4,4,2,2,"有","無",9270000,135526,"",0,0,25.098,121.6
"臺北市","松山區","房地(土地+建物)","臺北市松山區市民大道四段315號",30,"住",NA,NA,10401,"土地2建物1車位0","五層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730903,103.08,3,1,1,"有","無",9100000,88281,"",0,0,25.045,121.55
"臺北市","信義區","房地(土地+建物)","臺北市信義區忠孝東路五段423巷6弄45號",28.81,"住",NA,NA,10402,"土地1建物1車位0","四層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",780425,110.85,3,2,2,"有","無",22500000,202977,"",0,0,25.041,121.57
"臺北市","大安區","房地(土地+建物)","臺北市大安區四維路105號",12.33,"住",NA,NA,10401,"土地1建物2車位0","三層",4,"公寓(5樓含以下無電梯)","","加強磚造",NA,43.07,5,2,1,"有","無",1.2e+07,278616,"",0,0,25.032,121.54
"臺北市","大安區","房地(土地+建物)","臺北市大安區東豐街15號",13.44,"商",NA,NA,10402,"土地2建物1車位0","八層",14,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",NA,144.63,4,2,2,"有","有",38500000,266197,"",0,0,25.036,121.54
"臺北市","大安區","房地(土地+建物)+車位","臺北市大安區市民大道四段135號",7.33,"住",NA,NA,10402,"土地1建物1車位1","五層",10,"套房(1房1廳1衛)","見其他登記事項","鋼筋混凝土造",950828,42.57,1,1,1,"有","有",1.3e+07,305379,"塔式車位",0,0,25.044,121.55
"臺北市","北投區","房地(土地+建物)","臺北市北投區知行路292巷14弄15號",34.28,"住",NA,NA,10403,"土地1建物1車位0","三層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",700930,118.02,3,2,2,"有","無",12240000,103711,"",0,0,25.121,121.46
"臺北市","士林區","房地(土地+建物)","臺北市士林區福志路14巷7弄15號",25.55,"住",NA,NA,10403,"土地1建物1車位0","四層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",750214,89.92,3,2,1,"有","無",14300000,159030,"",0,0,25.099,121.53
"臺北市","士林區","房地(土地+建物)","臺北市士林區大北路45號",46.5,"住",NA,NA,10402,"土地1建物1車位0","四層",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",680219,115.85,2,2,2,"有","無",13500000,116530,"",0,0,25.089,121.52
"臺北市","士林區","房地(土地+建物)","臺北市士林區雨農路21巷15弄15號",53.4,"住",NA,NA,10312,"土地1建物2車位0","一層，二層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",730809,239.85,5,2,3,"有","無",1.5e+07,62539,"",0,0,25.097,121.53
"臺北市","南港區","房地(土地+建物)","臺北市南港區舊莊街一段290巷2弄15號",28.75,"住",NA,NA,10403,"土地1建物1車位0","一層，平台",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",NA,88.79,3,1,1,"有","無",2253525,25380,"",0,0,25.036,121.62
"臺北市","內湖區","房地(土地+建物)","臺北市內湖區內湖路一段75號",44.46,"其他",NA,NA,10403,"土地1建物1車位0","四層",4,"公寓(5樓含以下無電梯)","工業用","鋼筋混凝土造",781211,110.48,3,1,1,"有","無",13300000,120384,"",0,0,25.084,121.56
"臺北市","內湖區","房地(土地+建物)","臺北市內湖區環山路二段53巷5弄15號",14.05,"住",NA,NA,10402,"土地1建物1車位0","七層",7,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",970804,63.94,1,2,1,"有","有",12280000,192055,"",0,0,25.084,121.57
"臺北市","文山區","房地(土地+建物)+車位","臺北市文山區興隆路二段301巷15號",60.53,"住",NA,NA,10402,"土地2建物1車位4","一層",13,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",990507,283.01,0,0,0,"無","有",45500000,160772,"升降機械",58.04,0,25.002,121.55
"臺北市","文山區","車位","臺北市文山區木柵路二段109巷100弄15號",0,"",NA,NA,10403,"土地0建物0車位1","",NA,"其他","","",NA,13.67,0,0,0,"有","無",9e+05,NA,"升降機械",0,900000,24.991,121.56
"臺北市","文山區","房地(土地+建物)","臺北市文山區和興路44巷14弄15號",26.7,"住",NA,NA,10403,"土地1建物1車位0","四層",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",690531,79.3,3,2,1,"有","無",9e+06,113493,"",0,0,24.984,121.54
"臺北市","大安區","房地(土地+建物)","臺北市大安區信義路三段75號",5.28,"商",NA,NA,10403,"土地3建物1車位0","一層，騎樓",14,"店面(店鋪)","商業用","鋼筋混凝土造",871103,50.49,0,0,0,"無","有",17600000,348584,"",0,0,25.033,121.53
"臺北市","大安區","房地(土地+建物)","臺北市大安區忠孝東路三段217巷4弄15號",33,"住",NA,NA,10401,"土地2建物1車位0","七層",7,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",NA,115.11,3,2,2,"有","無",35500000,308401,"",0,0,25.042,121.54
"臺北市","大安區","土地","",161.7,"商",NA,NA,10401,"土地2建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",377300000,2333333,"",0,0,NA,NA
"臺北市","士林區","房地(土地+建物)+車位","臺北市士林區中山北路七段45號",34.02,"商",NA,NA,10312,"土地1建物2車位1","三層",7,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",730427,189.68,4,2,2,"有","無",12800000,67482,"坡道平面",32.93,0,25.12,121.53
"臺北市","士林區","土地","",101,"其他",NA,NA,10403,"土地2建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1500000,14851,"",0,0,NA,NA
"臺北市","北投區","土地","",5383.81,"其他",NA,NA,10401,"土地11建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",17289000,3211,"",0,0,NA,NA
"臺北市","士林區","建物","臺北市士林區通河街323巷75號",0,"",NA,NA,10403,"土地0建物1車位0","三層",5,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",591210,14.74,1,1,1,"有","無",689000,46744,"",0,0,25.081,121.51
"臺北市","士林區","房地(土地+建物)","臺北市士林區通河街323巷75號",11.71,"住",NA,NA,10403,"土地1建物1車位0","三層",5,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",591210,29.48,1,1,1,"有","無",4e+06,135685,"",0,0,25.081,121.51
"臺北市","北投區","房地(土地+建物)","臺北市北投區尊賢街245巷15號",29.5,"住",NA,NA,10403,"土地1建物1車位0","四層",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",611101,88.73,3,2,1,"有","無",1.1e+07,123972,"",0,0,25.117,121.5
"臺北市","北投區","房地(土地+建物)","臺北市北投區大業路280巷21弄15號",25.25,"住",NA,NA,10401,"土地1建物1車位0","二層",4,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",660408,75.16,2,2,1,"有","無",10550000,140367,"",0,0,25.127,121.49
"臺北市","北投區","房地(土地+建物)","臺北市北投區溫泉路135號",13.36,"其他",NA,NA,10402,"土地4建物1車位0","一層",7,"套房(1房1廳1衛)","住家用","鋼筋混凝土造",661017,50.13,1,1,1,"有","有",3800000,75803,"",0,0,25.139,121.51
"臺北市","士林區","房地(土地+建物)","臺北市士林區大亨路6巷15號",316.74,"住",NA,NA,10402,"土地2建物1車位0","全",NA,"透天厝","住家用","加強磚造",550726,161.27,3,2,3,"有","有",70080000,434551,"",0,0,25.142,121.54
"臺北市","北投區","房地(土地+建物)","臺北市北投區明德路165號",13.88,"住",NA,NA,10402,"土地2建物1車位0","二層",7,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",670828,67.31,2,2,1,"有","有",1.2e+07,178280,"",0,0,25.115,121.52
"臺北市","士林區","房地(土地+建物)","臺北市士林區德行西路45號",7.99,"工",NA,NA,10403,"土地3建物1車位0","八層",13,"套房(1房1廳1衛)","見其他登記事項","鋼筋混凝土造",970502,40.34,1,1,1,"有","有",10580000,262271,"",0,0,25.106,121.52
