編號,車位類別,車位價格,車位面積平方公尺
RPQRMLOLLHKFFAA57CA,坡道平面,1800000,36.12
RPROMLKLLHKFFAA96CA,坡道平面,0,43.81
RPTOMLKLLHKFFAA17CA,坡道平面,0,40.21
RPTOMLKLLHKFFAA17CA,坡道平面,0,20.11
RPTOMLKLLHKFFAA17CA,坡道機械,0,20.10
RPOOMLPLLHKFFAA17CA,坡道平面,950000,34.92
RPPOMLPLLHKFFAA27CA,坡道平面,950000,34.92
RPRNMLRLLHKFFAA57CA,坡道平面,0,16.70
RPQVMLOLLHKFFAA97CA,坡道平面,0,40.97
RPQVMLOLLHKFFAA97CA,坡道平面,0,35.35
RPWNMLOLLHKFFAA77CA,升降機械,0,11.01
RPTOMLNLLHKFFBA57CA,坡道平面,2380000,33.71
RPUNMLKLLHKFFBA27CA,升降機械,0,
RPUOMLQLLHKFFBA97CA,坡道平面,0,
RPXPMLKLLHKFFCA87CA,坡道平面,1150000,37.21
RPXPMLKLLHKFFCA87CA,坡道平面,1150000,37.21
RPXPMLKLLHKFFCA87CA,坡道平面,1150000,37.21
RPRVMLPLLHKFFCA38CA,坡道平面,0,37.45
RPRQMLNLLHKFFCA67CA,坡道平面,0,30.52
RPUOMLRJMHKFFCA08CA,坡道平面,3850000,46.30
RPUOMLRJMHKFFCA08CA,坡道平面,3850000,46.30
RPUOMLRJMHKFFCA08CA,坡道平面,3850000,46.30
RPUOMLRJMHKFFCA08CA,坡道平面,3850000,46.30
RPUOMLRJMHKFFCA08CA,坡道平面,3850000,46.30
RPPPMLMJMHKFFCA17CA,坡道平面,0,39.58
RPQOMLNLLHKFFDA47CA,坡道平面,3150000,51.95
RPVOMLLMLHKFFDA87CA,坡道平面,0,42.19
RPVOMLLMLHKFFDA87CA,坡道平面,0,42.19
RPQPMLLMLHKFFDA47CA,坡道平面,2800000,39.39
RPPQMLOKMHKFFDA67CA,坡道平面,0,38.00
RPPQMLOKMHKFFDA67CA,坡道平面,0,38.00
RPVOMLQKMHKFFDA28CA,坡道平面,0,38.00
RPVOMLQKMHKFFDA28CA,坡道平面,0,38.00
RPOPMLQKMHKFFDA67CA,坡道平面,0,38.00
RPOPMLQKMHKFFDA67CA,坡道平面,0,38.00
RPSPMLTJMHKFFDA28CA,坡道平面,3050000,27.57
RPSPMLTJMHKFFDA28CA,坡道平面,3050000,27.57
RPQOMLNLLHKFFEA57CA,坡道平面,0,34.84
RPTPMLQKMHKFFDA18CA,坡道平面,0,38.00
RPTPMLQKMHKFFDA18CA,坡道平面,0,38.00
TPOPMLKMLHKFFEA47CA,坡道平面,0,31.83
TPOPMLKMLHKFFEA47CA,坡道平面,0,31.83
RPWPMLSJMHKFFEA68CA,塔式車位,0,15.67
RPVOMLQKMHKFFEA38CA,坡道平面,0,46.30
RPRNMLNLLHKFFCA47DA,升降平面,0,
RPSPMLLMLHKFFCA67DA,坡道平面,0,44.81
RPVPMLLMLHKFFDA08DA,坡道平面,2500000,35.92
RPVNMLNLMHKFFFA28DA,升降機械,0,
RPOSNLOLLHKFFAA67DA,坡道平面,0,
RPQNMLPLLHKFFFA77CA,坡道機械,0,6.99
RPQNMLPLLHKFFFA77CA,坡道機械,0,6.99
RPQNMLPLLHKFFFA77CA,坡道機械,0,6.99
RPRNMLLMLHKFFFA57CA,坡道平面,4000000,34.82
RPWNMLPLLHKFFFA38CA,坡道平面,2800000,25.27
RPPNMLMLMHKFFEA37CA,坡道平面,0,40.49
RPPNMLMLMHKFFEA37CA,坡道平面,0,40.49
RPRNMLMLMHKFFEA57CA,坡道平面,0,40.49
RPSNMLMLMHKFFEA67CA,坡道平面,0,40.49
RPSNMLMLMHKFFEA67CA,坡道平面,0,40.49
RPTNMLMLMHKFFEA77CA,坡道平面,0,40.49
RPTNMLMLMHKFFEA77CA,坡道平面,0,40.49
RPUNMLMLMHKFFEA87CA,坡道平面,0,40.49
RPUNMLMLMHKFFEA87CA,坡道平面,0,40.49
RPVNMLMLMHKFFEA97CA,坡道平面,0,40.49
RPVNMLMLMHKFFEA97CA,坡道平面,0,33.74
RPUPMLTJMHKFFEA58CA,塔式車位,1300000,
RPXNMLKKMHKFFEA87CA,坡道平面,0,
RPQNMLRKMHKFFDA77CA,坡道平面,0,38.00
RPQNMLRKMHKFFDA77CA,坡道平面,0,38.00
RPQNMLRKMHKFFDA77CA,坡道平面,0,38.00
RPOOMLRKMHKFFDA67CA,坡道平面,0,38.00
RPOOMLRKMHKFFDA67CA,坡道平面,0,38.00
RPOOMLRKMHKFFDA67CA,坡道平面,0,38.00
RPQOMLRKMHKFFDA87CA,坡道平面,0,38.00
RPQOMLRKMHKFFDA87CA,坡道平面,0,38.00
RPQOMLRKMHKFFDA87CA,坡道平面,0,38.00
RPTOMLLLMHKFFDA67CA,坡道平面,0,38.00
RPTOMLLLMHKFFDA67CA,坡道平面,0,38.00
RPQPMLPLLHKFFEA87CA,其他,0,5.17
RPUNMLQLLHKFFEA18CA,坡道平面,0,43.46
RPRQMLQKMHKFFDA08CA,坡道平面,0,38.00
RPRQMLQKMHKFFDA08CA,坡道平面,0,38.00
RPTQMLQKMHKFFDA28CA,坡道平面,0,38.00
RPTQMLQKMHKFFDA28CA,坡道平面,0,38.00
RPTQMLQKMHKFFDA28CA,坡道平面,0,38.00
RPPRMLQKMHKFFDA97CA,坡道平面,0,38.00
RPPRMLQKMHKFFDA97CA,坡道平面,0,38.00
RPTNMLMJMHKFFDA47CA,坡道機械,0,14.18
RPUOMLRLLHKFFDA28CA,塔式車位,1500000,
RPROMLOLLHKFFDA67CA,坡道平面,0,42.67
RPWOMLQLLHKFFCA28CA,坡道平面,0,
RPTRMLTJMHKFFCA48CA,坡道平面,0,44.07
RPTRMLTJMHKFFCA48CA,坡道平面,0,44.07
RPTRMLTJMHKFFCA48CA,坡道機械,0,42.68
RPTRMLTJMHKFFCA48CA,坡道機械,0,42.68
RPTRMLTJMHKFFCA48CA,坡道機械,0,42.68
RPTRMLTJMHKFFCA48CA,坡道機械,0,42.68
RPXOMLTJMHKFFCA58CA,坡道平面,0,43.33
RPXOMLTJMHKFFCA58CA,坡道平面,0,43.33
RPOPMLTJMHKFFCA77CA,坡道平面,0,43.33
RPOPMLTJMHKFFCA77CA,坡道平面,0,43.33
RPQPMLTJMHKFFCA97CA,坡道平面,2400000,43.33
RPRPMLTJMHKFFCA08CA,坡道平面,0,43.33
RPRPMLTJMHKFFCA08CA,坡道平面,0,43.33
RPSPMLTJMHKFFCA18CA,坡道平面,0,43.33
