編號,車位類別,車位價格,車位面積平方公尺
RPOSMLSLMHKFFEE78CA,坡道機械,0,18.67
RPROMLOKMHKFFEE18CA,坡道機械,0,
RPRNMLNKMHKFFEE97CA,坡道機械,0,
RPTOMLLJMHKFFEE97CA,坡道機械,0,
RPXOMLLJMHKFFEE38CA,坡道平面,0,
RPPNMLOJMHKFFGE97CA,坡道平面,0,23.50
RPTOMLLJMHKFFGE18CA,坡道平面,0,
RPVNMLNKMHKFFIE78CA,坡道機械,0,
RPPNMLSJMHKFFIE58CA,一樓平面,0,
RPPNMLSJMHKFFIE58CA,一樓平面,0,
RPQNMLNKMHKFFLE58CA,坡道平面,0,
RPWNMLLJMHKFFGE58EA,坡道平面,0,
RPWNMLOKMHKFFLE66CA,坡道平面,0,
RPWOMLNKMHKFFIE98CA,坡道平面,0,36.50
RPWOMLNKMHKFFGE78CA,一樓平面,0,
RPTNMLNLMHKFFGE48CA,坡道平面,0,
RPRNMLSLMHKFFGE78CA,坡道機械,0,
RPXOMLSLMHKFFGE86CA,坡道平面,0,22.35
RPOPMLSLMHKFFGE68CA,坡道平面,0,22.35
RPPPMLSLMHKFFGE78CA,坡道平面,0,22.35
RPPNMLLLMHKFFGE87CA,坡道平面,0,22.23
RPQNMLLLMHKFFGE97CA,坡道平面,0,22.23
RPRNMLLLMHKFFGE08CA,坡道平面,0,22.23
RPSNMLLLMHKFFGE18CA,坡道平面,0,22.23
RPTNMLLLMHKFFGE28CA,坡道平面,0,22.23
RPUNMLLLMHKFFGE38CA,其他,0,
RPOOMLLJMHKFFEE47CA,坡道平面,0,
RPSOMLRJMHKFFEE48CA,坡道平面,0,18.70
RPSPMLRJMHKFFEE58CA,坡道平面,0,23.17
RPTPMLRJMHKFFEE68CA,坡道平面,0,23.17
RPPPMLRJMHKFFEE28CA,坡道平面,0,
RPQPMLTLMHKFFEE78CA,坡道平面,0,
RPRPMLTLMHKFFEE88CA,坡道平面,0,
RPQOMLSLMHKFFDE48CA,坡道機械,0,11.54
RPVOMLSLMHKFFDE98CA,坡道平面,0,
RPSNMLOLMHKFFDE18CA,坡道平面,0,24.62
RPTNMLTJMHKFFDE58CA,坡道機械,0,11.71
RPVNMLTJMHKFFDE78CA,坡道機械,0,11.71
RPXNMLSJMHKFFDE88CA,坡道平面,0,19.29
RPUNMLSJMHKFFDE58CA,坡道機械,0,11.71
RPVNMLSJMHKFFDE68CA,坡道平面,0,19.29
RPRNMLPJMHKFFDE97CA,坡道平面,0,
RPPNMLRJMHKFFDE97CA,坡道機械,0,
RPTPMLLLMHKFFCE08CA,升降機械,550000,6.37
RPRNMLMLMHKFFCE77CA,升降機械,650000,6.37
RPSNMLMLMHKFFCE87CA,坡道平面,1600000,16.44
RPTNMLMLMHKFFCE97CA,坡道平面,1500000,16.44
RPUNMLMLMHKFFCE08CA,升降機械,500000,6.37
RPWNMLPJNHKFFBE38CA,坡道平面,0,
RPUNMLPKMHKFFBE18CA,坡道平面,0,
RPSOMLKKMHKFFBE57CA,坡道平面,0,12.65
RPPNMLSJMHKFFBE87CA,坡道平面,0,12.65
RPQOMLSJMHKFFBE08CA,坡道平面,0,33.39
RPQOMLSJMHKFFBE08CA,坡道平面,0,27.43
RPPOMLLMLHKFFBE47CA,坡道平面,0,
RPVNMLOLMHKFFAE18CA,坡道平面,0,31.29
RPPNMLPJMHKFFAE47CA,坡道平面,0,30.71
RPPNMLPJMHKFFAE47CA,坡道平面,0,30.71
RPSPMLOKMHKFFAE97CA,坡道平面,0,
RPSNMLMJMHKFFAE47CA,坡道平面,0,18.99
RPSNMLMJMHKFFAE47CA,坡道平面,0,22.02
